url,reply
https://n.news.naver.com/mnews/article/014/0004844999?sid=105,"['""더이상 속지마라...인생을 평화롭게 살자""', '""형이 쉽게 정의 내려 줄게. 가상화폐건 나발이건, 화폐의 본질적 가치는, 안정성인데, 맨날 폭등했다 폭락했다 하는게 화폐냐? ㅋ""', '""설영아 코인투자 했니? 기축통화의 힘을 무시하지 마라~ 껌하나도 못사는게 무슨 화폐라고 ㅋㅋ""', '""이러면 팔아야하는거지""', '""어, 걱정마 몇일 뒤 부터 다시 존나 폭락할거야 ㅋ""', '""거짓 기사  기자들한테 내물주면 좋케 써주는거 아닌가요?""', '""도박 하지 마라 끝.""', '""루나사태 당하면서도 비트코인은 아니겠지 라고 달려드는 드ㅇ엉신들 덕분에 평타 치고 있네요""', '""전망이 맑단다ᆢ 어이상실""', '""또 다시 가격하락 하겠군...""', '""보면  눈먼돈들 많아...\\n내돈은 아니지만...""', '""쌔빠지게 벌어 한탕해볼끼라꼬 애쓴다""', '""수수료 몇백원 아끼면 뭐하냐. 하루도 안되서 결제금액의 몇%가 빠질지도 모르는데??""', '""전망 같은 개소리 좆문가 ㅅㄱ들 말쳐맞는거 본적없다""', '""숏시그널""', '""코인, 주가 연동제냐.  왜 같이 움직이냐""', '""개인적인 질문을 합니다\\n답변 부탁드려요\\n\\n갑작스런 스마트폰 이상으로 삼성  써비스센터에도  갔다왔습니다 (잠금해체 불가능 이슈)\\n서비스직원 안내대로 모든 방법을 확인하였으나, 다른 방법이 없어, 기기 초기화를 해야할것 같습니다. 그리하면 깔아놓았던 업비트 앱도  사라질것 같습니다. \\n\\n스마트폰 초기화 하여 업비트 앱을 재설치하여 로그인을 다시 할 경우, 기존 투자했던 모든 내용이 사라지진 않을까요?\\n(업비트 아이디비번은 종이에 메모 해놓았습니다)\\n\\n기기초기화나 신규기기 변경시 기존 업비트정보를 안전하게 가져오는 방법도 조언부탁드려요""', '""사람들이 코인사면 뭐가좋아지나요? 기업?""']"
https://n.news.naver.com/mnews/article/025/0003199029?sid=101,"['""이게 도박이지 뭔 탈중앙화냐""', '""이걸로 영끌한 새끼들 제발 세금으로 보전해주지마라, 그냥 뒤지게 냅둬, 거 왜 타짜에 보면 그 교수새끼 딸 수술비로 도박탕진하고 조승우가 뽀찌준걸로 또 기어들어가자나? 딱 그 꼬라지야 갱생 불가""', '""앞으로 코인 하는 인간들 손해 봤다고 제발좀 울지마라 도박하고 뭔 본전 타령이냐""', '""도박은 답없다""', '""정신 못차리지?""', '""안사고 안할거  왜기사는 읽고 댓글은 다는지\\nㅍㅎㅎㅎㅎㅎ \\n하고싶으면 업비트 꺌고 시작해...""', '""이건 노름이야. 구제나 수사가 불필요.""', '""여기 배아픈 놈들 가득하네""', '""도박 중독자들 죽어날때 강원랜드는 어마어마한 돈을 끌어모았다. 경마도 마찬가지고. 결국 돈 버는건 수수료로 꿀빠는 거래소다.""', '""멍청한 호구들 당한지 몇일되었다고 또 이런다 제정신이면 근처도 안간다""', '""호구들~""', '""조또 코인하는 애들 왈 미래가치투자 이지rㅋㅋ\\n그런데 사용하는곳 없음 모름.. 그냥 도박 투기꾼이\\n핑계는 ㅋㅋㅋ 그냥 그런놈들 돈 잃어도 공감해줌 안돼.""', '""그래도 로또보다는 코인이 기대수익률 더 높다. 취미로만 하면 좋은 도박이지.""', '""유튜브에 나오는 인간들...장난하니? 웃음만 나온다.""', '""루나때 당해놓고 또 산다고? ㅋㅋ\\n지능의 문제아님? ㅋㅋ""', '""세력들이 장난질~~저런식으로 엮어서 손해보게 만들더라구""', '""아, 안사요 안사""', '""이건 분명 뒤에 누가 있는거야""', '""이 기사에 또 여럿 낚여 목숨버리겠군... 쯧...""', '""루나사태를 보고도 하고싶으면해 코인에 넣어둔10억이 1000만원으로 변하는 마법을 보고싶다면말이지""', '""이게 도박이지 뭔 탈중앙화냐""', '""이걸로 영끌한 새끼들 제발 세금으로 보전해주지마라, 그냥 뒤지게 냅둬, 거 왜 타짜에 보면 그 교수새끼 딸 수술비로 도박탕진하고 조승우가 뽀찌준걸로 또 기어들어가자나? 딱 그 꼬라지야 갱생 불가""', '""앞으로 코인 하는 인간들 손해 봤다고 제발좀 울지마라 도박하고 뭔 본전 타령이냐""', '""도박은 답없다""', '""정신 못차리지?""', '""안사고 안할거  왜기사는 읽고 댓글은 다는지\\nㅍㅎㅎㅎㅎㅎ \\n하고싶으면 업비트 꺌고 시작해...""', '""이건 노름이야. 구제나 수사가 불필요.""', '""여기 배아픈 놈들 가득하네""', '""도박 중독자들 죽어날때 강원랜드는 어마어마한 돈을 끌어모았다. 경마도 마찬가지고. 결국 돈 버는건 수수료로 꿀빠는 거래소다.""', '""멍청한 호구들 당한지 몇일되었다고 또 이런다 제정신이면 근처도 안간다""', '""호구들~""', '""조또 코인하는 애들 왈 미래가치투자 이지rㅋㅋ\\n그런데 사용하는곳 없음 모름.. 그냥 도박 투기꾼이\\n핑계는 ㅋㅋㅋ 그냥 그런놈들 돈 잃어도 공감해줌 안돼.""', '""그래도 로또보다는 코인이 기대수익률 더 높다. 취미로만 하면 좋은 도박이지.""', '""유튜브에 나오는 인간들...장난하니? 웃음만 나온다.""', '""루나때 당해놓고 또 산다고? ㅋㅋ\\n지능의 문제아님? ㅋㅋ""', '""세력들이 장난질~~저런식으로 엮어서 손해보게 만들더라구""', '""아, 안사요 안사""', '""이건 분명 뒤에 누가 있는거야""', '""이 기사에 또 여럿 낚여 목숨버리겠군... 쯧...""', '""루나사태를 보고도 하고싶으면해 코인에 넣어둔10억이 1000만원으로 변하는 마법을 보고싶다면말이지""']"
https://n.news.naver.com/mnews/article/003/0011219375?sid=101,[]
https://n.news.naver.com/mnews/article/417/0000818108?sid=101,"['""이제 코로나 완화를 갖다붙이네 ㅋㅋㅋㅋㅋ""', '""짱깨랑 상관없다고 ㅋㅋ""', '""역시 유투버말대로 오르는군""', '""이해하기힘든 기사네ㅡㅡ""', '""공포에 사라!""', '""들어와 곧 지옥을 맛보게 될태니깐""']"
https://n.news.naver.com/mnews/article/023/0003694811?sid=105,"['""돈나무는. 진짜. 봉이김선달. 보다. 백배천배 남는장사네 . 칼안들고. 돈버는. 날강도""', '""거래소가 젤나쁜놈""', '""한 번 조사로 조지자. 뭐 나오는지 궁금하다""', '""얘네들 조사하면 엄청나올텐데 문정부5년동안 아주그냥  내버려뒀지""', '""그래도 업비트가 젤 잘하고잇는듯 해먹을거 해먹으면서 피해보상도 잘해주고잇긴함""']"
https://n.news.naver.com/mnews/article/008/0004753065?sid=104,"['""한 방에 쭉 쭉 빼면 개미들 안 속지. 흔들어 주면서 계속 빼는 중. 패닉 셀, 쓰레기 소리 다 지난 후 무관심의 단계에 들어갔을 때 풀 매수 대기 중이다.""', '""2보 후퇴를 위한 1보 전진""', '""한파동 더있다  매수금지! 6월  긴음봉 시작으로 말아올리는 형태가 될것""', '""루나사태때문에 개미들 매수세 줄은상태인데.. 세력이 잠깐 힘좀 쓴듯""', '""에라이 전부 거래소 폐쇄해라. 시간 끌면 끌수로 나중에 피해금액 겉 잡을 수 없음. 사기꾼들 판 치게 놔두는 정부는 진짜 뭐지? 저거 가상화폐 그냥 놔두면 다단계 사기꾼들도 그냥 놔둬라! 저게 뭐가 다르냐? 말이냐 💩이냐?""', '""참 졸라 웃긴게 상하이 봉쇄 해제가 왜 코인이 오른 소스냐 ㅋㅋ""', '""진 바닥 아니거든 진짜 바닥은 한 일년정도는.. 횡보를 보인다면 그때가 찐 바닥이지""', '""손톱 더럽다고 느낀건 나 뿐인가....""', '""알트들 이미 거의다 90프로 빠져서 ㅋㅋㅋ 이제 오를일만 남았음""', '""대비 60%가 빠졌으니 어느정도 올라오는것이 인지상정. 아마도 저가일때 사두자는 개인 투자자들이 랠리를 주도했을 가능성이 있다고 하니 미국의 휴일이 끝나면 기관주도로 또 랠리가 펼쳐질 가능성이 농후해보입니다. 가즈아~""']"
https://n.news.naver.com/mnews/article/119/0002608196?sid=105,"['""그간 너무 비관적인 댓글만 달았다 싶지만.긴축을 멈추지 않을겁니다.그 이유중 하나로 들수 있는 것이 미국의 CDBC의 성공적인 안착을 위하는 방편의 일환이기도 하기 때문이고.크게는 달러 패권을 잃지않기 위한 것이죠.물론 실업율.고용율.소비자물가등에 대한 지표를 긍정적으로 해석하려고 하는 분석가들이 많고 긴축의 부작용을 기다리지만.그렇게 미세한 지표적 변화를 가지고 거시적 방향성을 바꾸지는 못할 겁니다.1경 넘는 규모의 자산운용사가 써클사에 투자하는 등 곧 미국의 스테이블 코인 관련한 큰 움직임이 있을것 같습니다.큰 기회겠죠.성투""', '""비트코인 개잡코가 반등해봤자 또 쭉 내릴텐데. 의미없다 개잡코중에 최고 잡코 비트코인""', '""올해 비트코인 6천만원 이더리움 400만원 리플 1000원 갑니다 ^^""', '""무쓸모인 코인이 존재한다는 것이 중앙은행이 긴축을 지속할 수 있는 지표임 긴축 자체가 시장의 잉여를 없애는 과정임""', '""긴축은 이제  시작인데""', '""코인이 폭락하는 이유를 막 이거 저거 들이미는데, 그런거 아니고 시장 안정되기 전에 큰손들이 돈으로 장난치며 용돈 벌이한다고 띄워준거일뿐이다, 만약 나중되서 코인이 또 물살을 타는것 처럼보인다 해도 그것마저 어디메 재벌이 돈놀이 한다고 장난치는걸꺼다, 뭣도 모르고 따라사는 사람들만 호구 되는거지""', '""유투버 말대로 급등중!""', '""긴축은 아직 시작도 안했다""', '""미국 양적긴축 다음달부터인데 ㅡㅡ""', '""반등 못한다는소리네ㅋㅋㅋ""', '""비트코인을 법정통화랑 같은 가치로 올라가지 않는 이상 10만불 가지 못함, 가치가 없는 재화를 억지로 재화로 만들었으니 언제든 폭락할수가 있음""', '""떨어지면 오르고 오르면 떨어지는것이 코인,주식이여""', '""코인 투자 선동한 조선일보랑 성상납 이준석이 책임져야한다.\\n카이스트 나온 루나코인대표.\\n카이스트 다니다 하버드간 당대표.\\n어제 스트레이트에서 방송한 도이치 주가조작 보니 검사랑 주가조작범이랑 한통속이네요.\\n앞으로 5년간 코인. 주식 조심해야합니다""', '""굥도리가...대통해묵더니. .경제가 작.살이나는구나!!! 아...그립읍니다...위대한 성군이신 문제인대령통각하...각하께서 통치하시던...시절엔 온 국민이 행복해했읍니다...굥도리치하에선...백성들의 고통스러운신음만이...들리웁니다...문제인대령통각하께서 친히 굥도리를 심판하시고 재집권 하시어 남조선을 통치해주시길...간절히 소망하고있읍니다...""']"
https://n.news.naver.com/mnews/article/277/0005096841?sid=101,"['""중국 봉쇄완화랑 비트코인이랑 무슨 관계지?""', '""기레기 또 상관없는거 갖다붙인다 ㅋㅋ""', '""내가 알려주지  내가 파니까 올랐다""', '""지구온도 0,02도 상승으로 비트코인 떡락""', '""ㅋㅋㅋ 걍 코인충들은 뭐든 다 갖다붙여서 호재 악재임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ""', '""내가 이번주 휴가라 오른거 모르나보네~~""', '""내가  오늘 커피 한찬  마셨다 ㆍ 그래서  비트 올랐다""', '""이게 얼마나 근본 없냐면 중국은 가상화폐 거래 금지 국가인데 왜 반영되냐고 ㅋㅋㅋ""', '""중국이 비트코인 매매 막은지가 언젠데 상관관계 없는걸로 연관시킴??""', '""하라는 인플레 헷지는 안하고 밈주식 그 이상도 이하도 아님 ㅋ""', '""그냥 고래들 판세에 잘 따라만 다니면 됨  돈 놓고 돈 먹기판에 무슨 호재 악재가 어딨노""', '""중국 코로나 봉쇄가 풀리면 석유 애너지 수요가 더늘어나 인플레가 더쉽게 잡히지 않는다 비트에게는 사망선고란 이말이야 반등에 플매수  해라 \\n인생 한강가고싶으면ㅋ""', '""어이쿠 또 강건너 불구경할 시간인가?""', '""석열이  지금 술마신다고 비트코인 올랐다해라...갖다 부치기는.""', '""아직도 안 산 흑산도 홍어들 아니제?\\n물론 난 안 삼 ㅋ""', '""상승뉴스엔 귀신같이 사라지는 떨어져서 깨소금이다 충들""', '""중국은 짱들은 비트코인 안하는디""', '""비트코인은 경제을 망친다 필요한곳에 투자을해야지  실체도없는곳에 투기을하고  투기한자들 모두 망조로가는거야""', '""돈놀이곧 돈멸망이 온다 죽이고 찌르고 자살하고 이런건 없어져야된다 돈값어치 사라진다""', '""참 나 갖다 붙이기는""', '""중국 봉쇄완화랑 비트코인이랑 무슨 관계지?""', '""기레기 또 상관없는거 갖다붙인다 ㅋㅋ""', '""내가 알려주지  내가 파니까 올랐다""', '""지구온도 0,02도 상승으로 비트코인 떡락""', '""ㅋㅋㅋ 걍 코인충들은 뭐든 다 갖다붙여서 호재 악재임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ""', '""내가 이번주 휴가라 오른거 모르나보네~~""', '""내가  오늘 커피 한찬  마셨다 ㆍ 그래서  비트 올랐다""', '""이게 얼마나 근본 없냐면 중국은 가상화폐 거래 금지 국가인데 왜 반영되냐고 ㅋㅋㅋ""', '""중국이 비트코인 매매 막은지가 언젠데 상관관계 없는걸로 연관시킴??""', '""하라는 인플레 헷지는 안하고 밈주식 그 이상도 이하도 아님 ㅋ""', '""그냥 고래들 판세에 잘 따라만 다니면 됨  돈 놓고 돈 먹기판에 무슨 호재 악재가 어딨노""', '""중국 코로나 봉쇄가 풀리면 석유 애너지 수요가 더늘어나 인플레가 더쉽게 잡히지 않는다 비트에게는 사망선고란 이말이야 반등에 플매수  해라 \\n인생 한강가고싶으면ㅋ""', '""어이쿠 또 강건너 불구경할 시간인가?""', '""석열이  지금 술마신다고 비트코인 올랐다해라...갖다 부치기는.""', '""아직도 안 산 흑산도 홍어들 아니제?\\n물론 난 안 삼 ㅋ""', '""상승뉴스엔 귀신같이 사라지는 떨어져서 깨소금이다 충들""', '""중국은 짱들은 비트코인 안하는디""', '""비트코인은 경제을 망친다 필요한곳에 투자을해야지  실체도없는곳에 투기을하고  투기한자들 모두 망조로가는거야""', '""돈놀이곧 돈멸망이 온다 죽이고 찌르고 자살하고 이런건 없어져야된다 돈값어치 사라진다""', '""참 나 갖다 붙이기는""']"
https://n.news.naver.com/mnews/article/001/0013215794?sid=101,[]
https://n.news.naver.com/mnews/article/277/0005096841?sid=101,"['""중국 봉쇄완화랑 비트코인이랑 무슨 관계지?""', '""기레기 또 상관없는거 갖다붙인다 ㅋㅋ""', '""내가 알려주지  내가 파니까 올랐다""', '""지구온도 0,02도 상승으로 비트코인 떡락""', '""ㅋㅋㅋ 걍 코인충들은 뭐든 다 갖다붙여서 호재 악재임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ""', '""내가 이번주 휴가라 오른거 모르나보네~~""', '""내가  오늘 커피 한찬  마셨다 ㆍ 그래서  비트 올랐다""', '""이게 얼마나 근본 없냐면 중국은 가상화폐 거래 금지 국가인데 왜 반영되냐고 ㅋㅋㅋ""', '""중국이 비트코인 매매 막은지가 언젠데 상관관계 없는걸로 연관시킴??""', '""하라는 인플레 헷지는 안하고 밈주식 그 이상도 이하도 아님 ㅋ""', '""그냥 고래들 판세에 잘 따라만 다니면 됨  돈 놓고 돈 먹기판에 무슨 호재 악재가 어딨노""', '""중국 코로나 봉쇄가 풀리면 석유 애너지 수요가 더늘어나 인플레가 더쉽게 잡히지 않는다 비트에게는 사망선고란 이말이야 반등에 플매수  해라 \\n인생 한강가고싶으면ㅋ""', '""어이쿠 또 강건너 불구경할 시간인가?""', '""석열이  지금 술마신다고 비트코인 올랐다해라...갖다 부치기는.""', '""아직도 안 산 흑산도 홍어들 아니제?\\n물론 난 안 삼 ㅋ""', '""상승뉴스엔 귀신같이 사라지는 떨어져서 깨소금이다 충들""', '""중국은 짱들은 비트코인 안하는디""', '""비트코인은 경제을 망친다 필요한곳에 투자을해야지  실체도없는곳에 투기을하고  투기한자들 모두 망조로가는거야""', '""돈놀이곧 돈멸망이 온다 죽이고 찌르고 자살하고 이런건 없어져야된다 돈값어치 사라진다""', '""참 나 갖다 붙이기는""', '""중국 봉쇄완화랑 비트코인이랑 무슨 관계지?""', '""기레기 또 상관없는거 갖다붙인다 ㅋㅋ""', '""내가 알려주지  내가 파니까 올랐다""', '""지구온도 0,02도 상승으로 비트코인 떡락""', '""ㅋㅋㅋ 걍 코인충들은 뭐든 다 갖다붙여서 호재 악재임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ""', '""내가 이번주 휴가라 오른거 모르나보네~~""', '""내가  오늘 커피 한찬  마셨다 ㆍ 그래서  비트 올랐다""', '""이게 얼마나 근본 없냐면 중국은 가상화폐 거래 금지 국가인데 왜 반영되냐고 ㅋㅋㅋ""', '""중국이 비트코인 매매 막은지가 언젠데 상관관계 없는걸로 연관시킴??""', '""하라는 인플레 헷지는 안하고 밈주식 그 이상도 이하도 아님 ㅋ""', '""그냥 고래들 판세에 잘 따라만 다니면 됨  돈 놓고 돈 먹기판에 무슨 호재 악재가 어딨노""', '""중국 코로나 봉쇄가 풀리면 석유 애너지 수요가 더늘어나 인플레가 더쉽게 잡히지 않는다 비트에게는 사망선고란 이말이야 반등에 플매수  해라 \\n인생 한강가고싶으면ㅋ""', '""어이쿠 또 강건너 불구경할 시간인가?""', '""석열이  지금 술마신다고 비트코인 올랐다해라...갖다 부치기는.""', '""아직도 안 산 흑산도 홍어들 아니제?\\n물론 난 안 삼 ㅋ""', '""상승뉴스엔 귀신같이 사라지는 떨어져서 깨소금이다 충들""', '""중국은 짱들은 비트코인 안하는디""', '""비트코인은 경제을 망친다 필요한곳에 투자을해야지  실체도없는곳에 투기을하고  투기한자들 모두 망조로가는거야""', '""돈놀이곧 돈멸망이 온다 죽이고 찌르고 자살하고 이런건 없어져야된다 돈값어치 사라진다""', '""참 나 갖다 붙이기는""']"
